date,artist,front_person_age,song,discogs_genre,length_sec,simplified_key,lyrical_topic,explicit,discogs_genre_cleaned,year,decade,lyrical_topic_split
2014-03-08 00:00:00+00:00,Pharrell Williams,40.0,Happy,Funk/Soul,232,Fm,Happiness,0,Funk/Soul,2014,2010,['Happiness']
2014-05-17 00:00:00+00:00,John Legend,35.0,All of Me,Funk/Soul;Pop,269,Ab,Love,0,Funk/Soul,2014,2010,['Love']
2014-06-07 00:00:00+00:00,Iggy Azalea ft. Charli XCX,22.5,Fancy,Electronic;Hip Hop;Pop,199,Ebm,Partying;Materialism,1,Electronic,2014,2010,"['Partying', 'Materialism']"
2014-07-26 00:00:00+00:00,MAGIC!,33.0,Rude,Reggae;Pop,224,Db,Marriage,0,Reggae,2014,2010,['Marriage']
2014-09-06 00:00:00+00:00,Taylor Swift,24.0,Shake It Off,Pop,209,G,Lost Love;Resilience,0,Pop,2014,2010,"['Lost Love', 'Resilience']"
2014-09-20 00:00:00+00:00,Meghan Trainor,20.0,All About that Bass,Reggae;Funk/Soul;Pop,187,A,Empowerment,0,Reggae,2014,2010,['Empowerment']
2014-11-29 00:00:00+00:00,Taylor Swift,24.0,Blank Space,Electronic;Pop,231,F,Lost Love;Bad Relationships,0,Electronic,2014,2010,"['Lost Love', 'Bad Relationships']"
2015-01-17 00:00:00+00:00,Mark Ronson ft. Bruno Mars,34.0,Uptown Funk,Hip Hop;Funk/Soul,269,F,Bragging;Badassery;Dancing;Partying,1,Hip Hop,2015,2010,"['Bragging', 'Badassery', 'Dancing', 'Partying']"
2015-04-25 00:00:00+00:00,Wiz Khalifa ft. Charlie Puth,25.0,See You Again,Hip Hop,229,Bb,Death,0,Hip Hop,2015,2010,['Death']
2015-06-06 00:00:00+00:00,Taylor Swift ft. Kendrick Lamar,26.0,Bad Blood,Hip Hop;Pop,200,Em,Bad Relationships;Lost Love,0,Hip Hop,2015,2010,"['Bad Relationships', 'Lost Love']"
2015-07-25 00:00:00+00:00,OMI,28.0,Cheerleader,Electronic;Reggae,180,E,Love;Lust/Sex,0,Electronic,2015,2010,"['Love', 'Lust/Sex']"
2015-08-22 00:00:00+00:00,The Weeknd,25.0,Can't Feel My Face,Hip Hop,213,Am,Partying;Bad Behavior,0,Hip Hop,2015,2010,"['Partying', 'Bad Behavior']"
2015-09-19 00:00:00+00:00,Justin Bieber,21.0,What Do You Mean?,Electronic;Pop,205,Ab,Bad Relationships,0,Electronic,2015,2010,['Bad Relationships']
2015-10-03 00:00:00+00:00,The Weeknd,25.0,The Hills,Hip Hop,242,Cm,Infidelity;Lust/Sex;Addiction,1,Hip Hop,2015,2010,"['Infidelity', 'Lust/Sex', 'Addiction']"
2015-11-14 00:00:00+00:00,Adele,27.0,Hello,Pop,295,Fm,Lost Love,0,Pop,2015,2010,['Lost Love']
2016-01-23 00:00:00+00:00,Justin Bieber,21.0,Sorry,Electronic;Pop,200,Cm,Getting Back Together;Longing for Love,0,Electronic,2016,2010,"['Getting Back Together', 'Longing for Love']"
2016-02-13 00:00:00+00:00,Justin Bieber,21.0,Love Yourself,Pop,233,E,Bad Relationships,0,Pop,2016,2010,['Bad Relationships']
2016-02-20 00:00:00+00:00,Zayn,23.0,PILLOWTALK,Pop,202,B,Bad Relationships;Lust/Sex,1,Pop,2016,2010,"['Bad Relationships', 'Lust/Sex']"
2016-03-05 00:00:00+00:00,Rihanna ft. Drake,28.5,Work,Pop,219,B,Lost Love,1,Pop,2016,2010,['Lost Love']
2016-05-07 00:00:00+00:00,Desiigner,19.0,Panda,Hip Hop,247,Bbm,Bragging;Badassery;Driving,1,Hip Hop,2016,2010,"['Bragging', 'Badassery', 'Driving']"
2016-05-21 00:00:00+00:00,Drake ft. Wizkid & Kyla,43.0,One Dance,Hip Hop,173,Bbm,Dancing;Lust/Sex,0,Hip Hop,2016,2010,"['Dancing', 'Lust/Sex']"
2016-05-28 00:00:00+00:00,Justin Timberlake,35.0,CAN'T STOP THE FEELING!,Pop,237,C,Dancing,0,Pop,2016,2010,['Dancing']
2016-08-06 00:00:00+00:00,Sia ft. Sean Paul,41.5,Cheap Thrills,Reggae;Pop,224,Gbm,Partying,0,Reggae,2016,2010,['Partying']
2016-09-03 00:00:00+00:00,The Chainsmokers ft. Halsey,23.5,Closer,Electronic;Pop,244,Ab,Love;Growing Up,0,Electronic,2016,2010,"['Love', 'Growing Up']"
2016-11-26 00:00:00+00:00,Rae Sremmurd ft. Gucci Mane,28.0,Black Beatles,Hip Hop,291,Em,Partying;Lust/Sex;Bragging,1,Hip Hop,2016,2010,"['Partying', 'Lust/Sex', 'Bragging']"
2017-01-07 00:00:00+00:00,The Weeknd ft. Daft Punk,26.0,Starboy,Funk/Soul,230,Em,Partying;Materialism,1,Funk/Soul,2017,2010,"['Partying', 'Materialism']"
2017-01-21 00:00:00+00:00,Migos ft. Lil Uzi Vert,22.666666666666668,Bad and Boujee,Hip Hop,343,Bbm,Bragging;Badassery;Partying,1,Hip Hop,2017,2010,"['Bragging', 'Badassery', 'Partying']"
2017-01-28 00:00:00+00:00,Ed Sheeran,25.0,Shape of You,Electronic;Latin;Pop,233,Dbm,Lust/Sex,0,Electronic,2017,2010,['Lust/Sex']
2017-05-06 00:00:00+00:00,Kendrick Lamar,29.0,HUMBLE.,Hip Hop,177,Abm,Redemption;Respect;Restraint;Bragging,1,Hip Hop,2017,2010,"['Redemption', 'Respect', 'Restraint', 'Bragging']"
2017-05-13 00:00:00+00:00,Bruno Mars,31.0,That's What I Like,Funk/Soul;Pop,206,Db,Lust/Sex;Materialism,1,Funk/Soul,2017,2010,"['Lust/Sex', 'Materialism']"
2017-05-20 00:00:00+00:00,"DJ Khaled ft. Justin Bieber, Quavo, Chance the Rapper, & Lil Wayne",32.0,I'm the One,Hip Hop,288,G,Lust/Sex,1,Hip Hop,2017,2010,['Lust/Sex']
2017-05-27 00:00:00+00:00,Luis Fonsi & Daddy Yankee ft. Justin Bieber,34.0,Despacito,Electronic;Latin;Pop,228,D,Lust/Sex,0,Electronic,2017,2010,['Lust/Sex']
2017-09-16 00:00:00+00:00,Taylor Swift,27.0,Look What You Made Me Do,Electronic;Pop,211,Am,Resilience;Empowerment,0,Electronic,2017,2010,"['Resilience', 'Empowerment']"
2017-10-07 00:00:00+00:00,Cardi B,24.0,Bodak Yellow,Hip Hop,223,Bm,Bragging;Materialism;Badassery,1,Hip Hop,2017,2010,"['Bragging', 'Materialism', 'Badassery']"
2017-10-28 00:00:00+00:00,Post Malone ft. 21 Savage,23.5,rockstar,Hip Hop,218,Gm,Partying;Bad Behavior;Bragging;Materialism;Lust/Sex,1,Hip Hop,2017,2010,"['Partying', 'Bad Behavior', 'Bragging', 'Materialism', 'Lust/Sex']"
2017-12-23 00:00:00+00:00,Ed Sheeran & Beyoncé,31.0,Perfect,Pop,269,Ab,Love,0,Pop,2017,2010,['Love']
2018-01-27 00:00:00+00:00,Camila Cabello ft. Young Thug,23.0,Havana,Electronic;Hip Hop;Latin;Funk/Soul;Pop,217,Gm,Lust/Sex,0,Electronic,2018,2010,['Lust/Sex']
2018-02-03 00:00:00+00:00,Drake,31.0,God's Plan,Hip Hop,198,G,Faithfulness;Empowerment;Fame,1,Hip Hop,2018,2010,"['Faithfulness', 'Empowerment', 'Fame']"
2018-04-21 00:00:00+00:00,Drake,31.0,Nice For What,Hip Hop,210,Ab,Partying;Lost Love;Lust/Sex,1,Hip Hop,2018,2010,"['Partying', 'Lost Love', 'Lust/Sex']"
2018-05-19 00:00:00+00:00,Childish Gambino,34.0,This is America,Hip Hop;Funk/Soul;Pop,225,F,Violence,0,Hip Hop,2018,2010,['Violence']
2018-06-16 00:00:00+00:00,Post Malone ft. Ty Dolla $ign,29.0,Psycho,Hip Hop,221,Eb,Bragging;Partying,1,Hip Hop,2018,2010,"['Bragging', 'Partying']"
2018-06-30 00:00:00+00:00,XXXTENTACION,20.0,SAD!,Hip Hop;Rock,166,Eb,Lost Love,1,Hip Hop,2018,2010,['Lost Love']
2018-07-07 00:00:00+00:00,"Cardi B, Bad Bunny, & J Balvin",27.33333333333333,I Like It,Hip Hop;Latin,253,Fm,Materialism;Bragging,1,Hip Hop,2018,2010,"['Materialism', 'Bragging']"
2018-07-21 00:00:00+00:00,Drake,31.0,In My Feelings,Hip Hop,217,Fm,Longing for Love,1,Hip Hop,2018,2010,['Longing for Love']
2018-09-29 00:00:00+00:00,Maroon 5 ft. Cardi B,39.0,Girls Like You,Pop,235,C,Longing for Love;Getting Back Together,1,Pop,2018,2010,"['Longing for Love', 'Getting Back Together']"
2018-11-17 00:00:00+00:00,Ariana Grande,25.0,"thank u, next",Hip Hop;Pop,207,Db,Lost Love,1,Hip Hop,2018,2010,['Lost Love']
2018-12-08 00:00:00+00:00,Travis Scott,27.0,SICKO MODE,Hip Hop,312,Multiple Keys,Lust/Sex;Partying;Materialism,1,Hip Hop,2018,2010,"['Lust/Sex', 'Partying', 'Materialism']"
2019-01-12 00:00:00+00:00,Halsey,24.0,Without Me,Pop,201,Gb,Lost Love;Bad Relationships,1,Pop,2019,2010,"['Lost Love', 'Bad Relationships']"
2019-01-19 00:00:00+00:00,Post Malone & Swae Lee,24.0,Sunflower,Hip Hop;Stage & Screen,158,D,Lost Love,1,Hip Hop,2019,2010,['Lost Love']
2019-02-02 00:00:00+00:00,Ariana Grande,25.0,7 rings,Funk/Soul,178,Dbm,Lost Love;Empowerment;Materialism,1,Funk/Soul,2019,2010,"['Lost Love', 'Empowerment', 'Materialism']"
2019-03-09 00:00:00+00:00,Lady Gaga & Bradley Cooper,38.0,Shallow,"Folk, World, & Country;Pop",217,G,Doubt;Escape;Restlessness,0,Folk,2019,2010,"['Doubt', 'Escape', 'Restlessness']"
2019-03-16 00:00:00+00:00,Jonas Brothers,28.666666666666668,Sucker,Rock;Pop,181,Dbm,Lust/Sex,0,Rock,2019,2010,['Lust/Sex']
2019-04-13 00:00:00+00:00,Lil Nas X ft. Billy Ray Cyrus,38.0,Old Town Road,"Hip Hop;Folk, World, & Country",157,Abm,Lust/Sex;Bragging;Materialism,0,Hip Hop,2019,2010,"['Lust/Sex', 'Bragging', 'Materialism']"
2019-08-24 00:00:00+00:00,Billie Eilish,17.0,bad guy,Pop,194,Gm,Badassery;Lust/Sex;Forbidden Love,1,Pop,2019,2010,"['Badassery', 'Lust/Sex', 'Forbidden Love']"
2019-08-31 00:00:00+00:00,Shawn Mendes & Camila Cabello,21.5,Señorita,Pop,190,Am,Lust/Sex,0,Pop,2019,2010,['Lust/Sex']
2019-09-07 00:00:00+00:00,Lizzo,31.0,Truth Hurts,Funk/Soul;Pop,173,Am,Lost Love;Empowerment;Bad Relationship,1,Funk/Soul,2019,2010,"['Lost Love', 'Empowerment', 'Bad Relationship']"
2019-10-19 00:00:00+00:00,Travis Scott,28.0,HIGHEST IN THE ROOM,Hip Hop,175,Dm,Partying;Lust/Sex,1,Hip Hop,2019,2010,"['Partying', 'Lust/Sex']"
2019-11-02 00:00:00+00:00,Lewis Capaldi,23.0,Someone You Loved,Rock;Pop,182,Db,Lost Love,0,Rock,2019,2010,['Lost Love']
2019-11-09 00:00:00+00:00,Selena Gomez,27.0,Lose You to Love Me,Pop,206,E,Lost Love,0,Pop,2019,2010,['Lost Love']
2019-11-30 00:00:00+00:00,Post Malone,24.0,Circles,Rock,215,C,Lost Love;Bad Relationships,1,Rock,2019,2010,"['Lost Love', 'Bad Relationships']"
2019-12-14 00:00:00+00:00,The Weeknd,29.0,Heartless,Pop,198,Bbm,Lust/Sex;Addicition,1,Pop,2019,2010,"['Lust/Sex', 'Addicition']"
2019-12-21 00:00:00+00:00,Mariah Carey,50.0,All I Want for Christmas is You,Funk/Soul;Pop,241,G,Longing for Love;Christmas,0,Funk/Soul,2019,2010,"['Longing for Love', 'Christmas']"
2020-01-18 00:00:00+00:00,Roddy Ricch,21.0,The Box,english,196,Bbm,Bragging;Violence;Lust/Sex,1,Other,2020,2020,"['Bragging', 'Violence', 'Lust/Sex']"
2020-04-04 00:00:00+00:00,The Weeknd,30.0,Blinding Lights,Electronic;Rock;Pop,200,Cm,Longing for Love,0,Electronic,2020,2020,['Longing for Love']
2020-04-18 00:00:00+00:00,Drake,33.0,Toosie Slide,Hip Hop,247,Abm,Dancing,1,Hip Hop,2020,2020,['Dancing']
2020-05-09 00:00:00+00:00,Travis Scott & Kid Cudi,32.5,THE SCOTTS,Hip Hop,165,Cm,Bragging;Badassery,1,Hip Hop,2020,2020,"['Bragging', 'Badassery']"
2020-05-16 00:00:00+00:00,Doja Cat ft. Nicki Minaj,27.5,Say So,Hip Hop,206,D,Lust/Sex,1,Hip Hop,2020,2020,['Lust/Sex']
2020-05-23 00:00:00+00:00,Ariana Grande & Justin Bieber,26.0,Stuck With U,Pop,228,Ab,Love,0,Pop,2020,2020,['Love']
2020-05-30 00:00:00+00:00,Megan Thee Stallion ft. Beyoncé,31.5,Savage,Hip Hop,242,Bbm,Bragging;Badassery,1,Hip Hop,2020,2020,"['Bragging', 'Badassery']"
2020-06-06 00:00:00+00:00,Lady Gaga & Ariana Grande,30.0,Rain on Me,Electronic;Pop,182,E,Empowerment;Hope,0,Electronic,2020,2020,"['Empowerment', 'Hope']"
2020-06-13 00:00:00+00:00,DaBaby ft. Roddy Ricch,24.5,ROCKSTAR,english,181,Abm,Death;Violence;Bragging;Murder,1,Other,2020,2020,"['Death', 'Violence', 'Bragging', 'Murder']"
2020-06-27 00:00:00+00:00,6ix9ine & Nicki Minaj,30.5,TROLLZ,Hip Hop,202,Dbm,Violence;Bragging,1,Hip Hop,2020,2020,"['Violence', 'Bragging']"
2020-08-08 00:00:00+00:00,Taylor Swift,30.0,cardigan,"Pop;Folk, World, & Country",239,Eb,Lost Love,0,Pop,2020,2020,['Lost Love']
2020-08-15 00:00:00+00:00,Harry Styles,26.0,Watermelon Sugar,Rock;Pop,176,C,Lust/Sex,0,Rock,2020,2020,['Lust/Sex']
2020-08-22 00:00:00+00:00,Cardi B ft. Megan Thee Stallion,26.0,WAP,Hip Hop,187,Bm,Lust/Sex,1,Hip Hop,2020,2020,['Lust/Sex']
2020-09-05 00:00:00+00:00,BTS,25.142857142857142,Dynamite,Pop,199,E,Partying;Dancing,0,Pop,2020,2020,"['Partying', 'Dancing']"
2020-10-10 00:00:00+00:00,Travis Scott ft. Young Thug & M.I.A.,34.333333333333336,FRANCHISE,Hip Hop,202,Bbm,Bragging;Badassery;Partying,1,Hip Hop,2020,2020,"['Bragging', 'Badassery', 'Partying']"
2020-10-17 00:00:00+00:00,"Jawsh 685, Jason Derulo, & BTS",26.75,Savage Love (Laxed - Siren Beat),Reggae,185,Eb,Lost Love,1,Reggae,2020,2020,['Lost Love']
2020-10-24 00:00:00+00:00,24kGoldn ft. iann dior,20.0,Mood,Hip Hop,140,Gm,Bad Relationships,1,Hip Hop,2020,2020,['Bad Relationships']
2020-11-07 00:00:00+00:00,Ariana Grande,27.0,positions,Pop,172,Dm,Lust/Sex;Love,1,Pop,2020,2020,"['Lust/Sex', 'Love']"
2020-12-05 00:00:00+00:00,BTS,25.571428571428573,Life Goes On,Pop,207,Ab,Hope,0,Pop,2020,2020,['Hope']
2020-12-26 00:00:00+00:00,Taylor Swift,31.0,willow,Pop,214,G,Longing for Love;Bad Relationships,0,Pop,2020,2020,"['Longing for Love', 'Bad Relationships']"
2021-01-23 00:00:00+00:00,Olivia Rodrigo,17.0,drivers license,Pop,242,Bb,Lost Love,1,Pop,2021,2020,['Lost Love']
2021-03-20 00:00:00+00:00,Drake,34.0,What's Next,Hip Hop,178,Em,Bragging,1,Hip Hop,2021,2020,['Bragging']
2021-03-27 00:00:00+00:00,Cardi B,28.0,Up,Hip Hop,156,Em,Lust/Sex;Bragging,1,Hip Hop,2021,2020,"['Lust/Sex', 'Bragging']"
2021-04-03 00:00:00+00:00,Justin Bieber ft. Daniel Caeser & Giveon,27.0,Peaches,pop,198,C,Longing for Love;Love,1,Pop,2021,2020,"['Longing for Love', 'Love']"
2021-04-10 00:00:00+00:00,Lil Nas X,22.0,MONTERO (Call Me By Your Name),Hip Hop;Pop,137,Abm,Lust/Sex,1,Hip Hop,2021,2020,['Lust/Sex']
2021-04-17 00:00:00+00:00,Silk Sonic,35.0,Leave the Door Open,Funk/Soul,242,Multiple Keys,Lust/Sex,0,Funk/Soul,2021,2020,['Lust/Sex']
2021-04-24 00:00:00+00:00,Polo G,21.0,RAPSTAR,Hip Hop,165,Bbm,Bragging;Fame;Life,1,Hip Hop,2021,2020,"['Bragging', 'Fame', 'Life']"
2021-05-08 00:00:00+00:00,The Weeknd & Ariana Grande,29.0,Save Your Tears,Pop,191,C,Getting Back Together;Longing for Love,0,Pop,2021,2020,"['Getting Back Together', 'Longing for Love']"
2021-05-29 00:00:00+00:00,Olivia Rodrigo,18.0,good 4 u,Rock,178,A,Lost Love;Bad Relationships,1,Rock,2021,2020,"['Lost Love', 'Bad Relationships']"
2021-06-05 00:00:00+00:00,BTS,26.0,Butter,Pop,164,Ab,Lust/Sex;Partying;Bragging,0,Pop,2021,2020,"['Lust/Sex', 'Partying', 'Bragging']"
2021-07-24 00:00:00+00:00,BTS,26.0,Permission to Dance,Electronic;Pop,187,E,Dancing,0,Electronic,2021,2020,['Dancing']
2021-08-14 00:00:00+00:00,The Kid Laroi & Justin Bieber,22.0,STAY,Hip Hop;Pop,141,Bbm,Lost Love,1,Hip Hop,2021,2020,['Lost Love']
2021-09-18 00:00:00+00:00,Drake ft. Future & Young Thug,34.0,Way 2 Sexy,pop,257,Em,Lust/Sex;Bragging,1,Pop,2021,2020,"['Lust/Sex', 'Bragging']"
2021-10-09 00:00:00+00:00,Coldplay & BTS,28.5,My Universe,Electronic;Pop,228,E,Love,0,Electronic,2021,2020,['Love']
2021-10-23 00:00:00+00:00,Lil Nas X & Jack Harlow,25.5,INDUSTRY BABY,Hip Hop,212,Ebm,Bragging,1,Hip Hop,2021,2020,['Bragging']
2021-10-30 00:00:00+00:00,Adele,33.0,Easy on Me,Pop,224,F,Lost Love;Lost Innocence;Endings/Goodbyes,0,Pop,2021,2020,"['Lost Love', 'Lost Innocence', 'Endings/Goodbyes']"
2021-11-27 00:00:00+00:00,Taylor Swift,31.0,All Too Well (10 Minute Version),"Folk, World, & Country",613,C,Lost Love;Endings/Goodbyes,1,Folk,2021,2020,"['Lost Love', 'Endings/Goodbyes']"
2022-02-05 00:00:00+00:00,"Carolina Gaitán, Mauro Castillo, Adassa, Rhenzy Feliz, Diane Guerrero, Stephanie Beatriz, and the Encanto cast",39.0,We Don't Talk About Bruno,Stage & Screen,216,Cm,Magic;Rain,0,Stage & Screen,2022,2020,"['Magic', 'Rain']"
2022-03-12 00:00:00+00:00,Glass Animals,32.0,Heat Waves,Electronic;Pop,238,B,Lost Love,0,Electronic,2022,2020,['Lost Love']
2022-04-16 00:00:00+00:00,Harry Styles,28.0,As It Was,Rock;Pop,167,Gbm,Forbidden Love,0,Rock,2022,2020,['Forbidden Love']
2022-04-23 00:00:00+00:00,Jack Harlow,24.0,First Class,hip hop,173,Gm,Bragging;Lust/Sex;Dreaming;Fame;Resilience;Materialism,1,Hip Hop,2022,2020,"['Bragging', 'Lust/Sex', 'Dreaming', 'Fame', 'Resilience', 'Materialism']"
2022-05-14 00:00:00+00:00,Future ft. Drake & Tems,33.333333333333336,WAIT 4 U,pop,189,Db,Longing for Love;Lost Love,1,Pop,2022,2020,"['Longing for Love', 'Lost Love']"
2022-07-02 00:00:00+00:00,Drake ft. 21 Savage,32.0,Jimmy Cooks,hip hop,218,Multiple Keys,Lust/Sex;Bragging,1,Hip Hop,2022,2020,"['Lust/Sex', 'Bragging']"
2022-07-30 00:00:00+00:00,Lizzo,34.0,About Damn Time,Pop,191,Bbm,Dancing;Empowerment,1,Pop,2022,2020,"['Dancing', 'Empowerment']"
2022-08-13 00:00:00+00:00,Beyoncé,40.0,BREAK MY SOUL,Electronic;Funk/Soul;Pop,278,Abm,Empowerment;Jobs;Resilience,0,Electronic,2022,2020,"['Empowerment', 'Jobs', 'Resilience']"
2022-08-27 00:00:00+00:00,Nicki Minaj,39.0,Super Freaky Girl,Hip Hop,170,Am,Lust/Sex,1,Hip Hop,2022,2020,['Lust/Sex']
2022-10-08 00:00:00+00:00,Steve Lacy,24.0,Bad Habit,Funk/Soul,232,Fm,Lost Love,1,Funk/Soul,2022,2020,['Lost Love']
2022-10-29 00:00:00+00:00,Sam Smith & Kim Petras,30.0,Unholy,Electronic;Pop,156,Dbm,Lust/Sex;Forbidden Love,0,Electronic,2022,2020,"['Lust/Sex', 'Forbidden Love']"
2022-11-05 00:00:00+00:00,Taylor Swift,32.0,Anti-Hero,Electronic;Pop;Rock,200,E,Escape;Failure;Lonesomeness,0,Electronic,2022,2020,"['Escape', 'Failure', 'Lonesomeness']"
2023-01-28 00:00:00+00:00,Miley Cyrus,30.0,Flowers,Pop,200,Am,Lost Love,0,Pop,2023,2020,['Lost Love']
2023-03-11 00:00:00+00:00,The Weeknd & Ariana Grande,31.0,Die for You,Funk/Soul;Pop,232,Dbm,Regret;Love;Longing for Love,0,Funk/Soul,2023,2020,"['Regret', 'Love', 'Longing for Love']"
2023-03-18 00:00:00+00:00,Morgan Wallen,29.0,Last Night,country,163,Gb,Lost Love;Bad Relationships,1,Country,2023,2020,"['Lost Love', 'Bad Relationships']"
2023-04-08 00:00:00+00:00,Jimin,27.0,Like Crazy,pop,212,Dm,Fame;Paranoia,0,Pop,2023,2020,"['Fame', 'Paranoia']"
2023-04-29 00:00:00+00:00,SZA,33.0,Kill Bill,Funk/Soul;Pop,153,Ab,Lost Love;Murder,1,Funk/Soul,2023,2020,"['Lost Love', 'Murder']"
2023-07-15 00:00:00+00:00,Olivia Rodrigo,20.0,vampire,Rock;Pop,291,F,Lost Love;Bad Relationships,1,Rock,2023,2020,"['Lost Love', 'Bad Relationships']"
2023-07-29 00:00:00+00:00,Jungkook ft. Latto,25.0,Seven,Pop,184,B,Lust/Sex,1,Pop,2023,2020,['Lust/Sex']
2023-08-05 00:00:00+00:00,Jason Aldean,46.0,Try That in a Small Town,"Folk, World, & Country",180,Cm,Home;Respect;Violence,1,Folk,2023,2020,"['Home', 'Respect', 'Violence']"
2023-08-26 00:00:00+00:00,Oliver Anthony Music,31.0,Rich Men North of Richmond,"Folk, World, & Country",187,Bb,Anger;Hypocrisy;Poverty;Survival,1,Folk,2023,2020,"['Anger', 'Hypocrisy', 'Poverty', 'Survival']"
2023-09-09 00:00:00+00:00,Zach Bryan ft. Kacey Musgraves,31.0,I Remember Everything,pop,227,C,Lost Love;Escape;Better Times;Regret,0,Pop,2023,2020,"['Lost Love', 'Escape', 'Better Times', 'Regret']"
2023-09-16 00:00:00+00:00,Doja Cat,27.0,Paint the Town Red,Hip Hop,231,Gm,Badassery;Bragging;Materialism;Revenge,1,Hip Hop,2023,2020,"['Badassery', 'Bragging', 'Materialism', 'Revenge']"
2023-09-30 00:00:00+00:00,Drake ft. SZA,34.5,Slime You Out,Hip Hop,310,Fm,Lust/Sex,1,Hip Hop,2023,2020,['Lust/Sex']
2023-10-21 00:00:00+00:00,Drake ft. J Cole,37.0,First Person Shooter,terf,247,Bm,Bragging;Fame,1,Other,2023,2020,"['Bragging', 'Fame']"
2023-10-28 00:00:00+00:00,Taylor Swift,33.0,Cruel Summer,pop,178,A,Bad Relationships,0,Pop,2023,2020,['Bad Relationships']
2023-11-11 00:00:00+00:00,Taylor Swift,33.0,Is It Over Now?,pop rock,229,C,Bad Relationships;Infidelity;Lost Love,0,Rock,2023,2020,"['Bad Relationships', 'Infidelity', 'Lost Love']"
2023-12-02 00:00:00+00:00,Jack Harlow,25.0,Lovin On Me,Hip Hop,138,Bbm,Lust/Sex,1,Hip Hop,2023,2020,['Lust/Sex']
2023-12-09 00:00:00+00:00,Brenda Lee,78.0,Rockin' Around the Christmas Tree,Rock;Pop,126,Ab,Partying;Christmas,0,Rock,2023,2020,"['Partying', 'Christmas']"
2024-01-27 00:00:00+00:00,Ariana Grande,30.0,"yes, and?",Electronic;Pop,214,Db,Infidelity;Lust/Sex;Empowerment,1,Electronic,2024,2020,"['Infidelity', 'Lust/Sex', 'Empowerment']"
2024-02-10 00:00:00+00:00,Megan Thee Stallion,29.0,HISS,Hip Hop,192,Dbm,Anger;Bragging,1,Hip Hop,2024,2020,"['Anger', 'Bragging']"
2024-03-02 00:00:00+00:00,Beyoncé,42.0,TEXAS HOLD 'EM,"Pop;Folk, World, & Country",233,D,Dancing;Partying,1,Pop,2024,2020,"['Dancing', 'Partying']"
2024-03-16 00:00:00+00:00,Kanye West & Ty Dolla $ign ft. Rich the Kid & Playboi Cardi,37.25,CARNIVAL,Hip Hop,264,Fm,Lust/Sex,1,Hip Hop,2024,2020,['Lust/Sex']
2024-03-23 00:00:00+00:00,Ariana Grande,30.0,we can't be friends (wait for your love),Pop,228,F,Getting Back Together;Friendship,0,Pop,2024,2020,"['Getting Back Together', 'Friendship']"
2024-03-30 00:00:00+00:00,Teddy Swims,31.0,Lose Control,Rock;Pop,210,Gbm,Bad Relationships;Lust/Sex,0,Rock,2024,2020,"['Bad Relationships', 'Lust/Sex']"
2024-04-06 00:00:00+00:00,"Future, Metro Boomin, & Kendrick Lamar",35.333333333333336,Like That,pop,267,Dbm,Lust/Sex;Partying;Bragging;Respect,1,Pop,2024,2020,"['Lust/Sex', 'Partying', 'Bragging', 'Respect']"
2024-04-27 00:00:00+00:00,Hozier,34.0,Too Sweet,"Folk, World, & Country",251,Bb,Lust/Sex,0,Folk,2024,2020,['Lust/Sex']
2024-05-04 00:00:00+00:00,Taylor Swift ft. Post Malone,31.0,Fortnight,Electronic;Pop,228,B,Lost Love,0,Electronic,2024,2020,['Lost Love']
2024-05-18 00:00:00+00:00,Kendrick Lamar,36.0,Not Like Us,Hip Hop,234,Bm,Anger;Bragging;Fighting,1,Hip Hop,2024,2020,"['Anger', 'Bragging', 'Fighting']"
2024-05-25 00:00:00+00:00,Post Malone ft. Morgan Wallen,29.5,I Had Some Help,"Pop;Folk, World, & Country",178,C,Lost Love;Bad Relationships,1,Pop,2024,2020,"['Lost Love', 'Bad Relationships']"
2024-06-29 00:00:00+00:00,Sabrina Carpenter,25.0,Please Please Please,Pop,186,Multiple Keys,Love;Restlessness,1,Pop,2024,2020,"['Love', 'Restlessness']"
2024-07-13 00:00:00+00:00,Shaboozey,29.0,A Bar Song (Tipsy),"Hip Hop;Folk, World, & Country",171,A,Partying;Dancing,1,Hip Hop,2024,2020,"['Partying', 'Dancing']"
2024-11-02 00:00:00+00:00,Morgan Wallen,31.0,Love Somebody,country,204,Fm,Lost Love;Longing for Love,0,Country,2024,2020,"['Lost Love', 'Longing for Love']"
2024-12-07 00:00:00+00:00,Kendrick Lamar,37.0,squabble up,pop,157,Fm,Bragging,1,Pop,2024,2020,['Bragging']
