date,artist,front_person_age,song,length_sec,key,lyrical_topic,explicit,genre,year,decade,bpm
2022-10-29 00:00:00+00:00,Sam Smith & Kim Petras,30,Unholy,156,Dbm,Lust/Sex;Forbidden Love,0,Electronic,2022,2020,131.0
2022-11-05 00:00:00+00:00,Taylor Swift,32,Anti-Hero,200,E,Escape;Failure;Lonesomeness,0,Electronic,2022,2020,97.0
2023-01-28 00:00:00+00:00,Miley Cyrus,30,Flowers,200,Am,Lost Love,0,Pop,2023,2020,118.0
2023-03-11 00:00:00+00:00,The Weeknd & Ariana Grande,31,Die for You,232,Dbm,Regret;Love;Longing for Love,0,Funk/Soul,2023,2020,67.0
2023-03-18 00:00:00+00:00,Morgan Wallen,29,Last Night,163,Gb,Lost Love;Bad Relationships,1,Country,2023,2020,204.0
2023-04-08 00:00:00+00:00,Jimin,27,Like Crazy,212,Dm,Fame;Paranoia,0,Pop,2023,2020,120.0
2023-04-29 00:00:00+00:00,SZA,33,Kill Bill,153,Ab,Lost Love;Murder,1,Funk/Soul,2023,2020,89.0
2023-07-15 00:00:00+00:00,Olivia Rodrigo,20,vampire,291,F,Lost Love;Bad Relationships,1,Rock,2023,2020,137.0
2023-07-29 00:00:00+00:00,Jungkook ft. Latto,25,Seven,184,B,Lust/Sex,1,Pop,2023,2020,125.0
2023-08-05 00:00:00+00:00,Jason Aldean,46,Try That in a Small Town,180,Cm,Home;Respect;Violence,1,Folk,2023,2020,146.0
2023-08-26 00:00:00+00:00,Oliver Anthony Music,31,Rich Men North of Richmond,187,Bb,Anger;Hypocrisy;Poverty;Survival,1,Folk,2023,2020,122.0
2023-09-09 00:00:00+00:00,Zach Bryan ft. Kacey Musgraves,31,I Remember Everything,227,C,Lost Love;Escape;Better Times;Regret,0,Pop,2023,2020,78.0
2023-09-16 00:00:00+00:00,Doja Cat,27,Paint the Town Red,231,Gm,Badassery;Bragging;Materialism;Revenge,1,Hip Hop,2023,2020,100.0
2023-09-30 00:00:00+00:00,Drake ft. SZA,34,Slime You Out,310,Fm,Lust/Sex,1,Hip Hop,2023,2020,89.0
2023-10-21 00:00:00+00:00,Drake ft. J Cole,37,First Person Shooter,247,Bm,Bragging;Fame,1,Other,2023,2020,164.0
2023-10-28 00:00:00+00:00,Taylor Swift,33,Cruel Summer,178,A,Bad Relationships,0,Pop,2023,2020,170.0
2023-11-11 00:00:00+00:00,Taylor Swift,33,Is It Over Now?,229,C,Bad Relationships;Infidelity;Lost Love,0,Rock,2023,2020,100.0
2023-12-02 00:00:00+00:00,Jack Harlow,25,Lovin On Me,138,Bbm,Lust/Sex,1,Hip Hop,2023,2020,105.0
2023-12-09 00:00:00+00:00,Brenda Lee,78,Rockin' Around the Christmas Tree,126,Ab,Partying;Christmas,0,Rock,2023,2020,67.0
2024-01-27 00:00:00+00:00,Ariana Grande,30,"yes, and?",214,Db,Infidelity;Lust/Sex;Empowerment,1,Electronic,2024,2020,119.0
2024-02-10 00:00:00+00:00,Megan Thee Stallion,29,HISS,192,Dbm,Anger;Bragging,1,Hip Hop,2024,2020,167.0
2024-03-02 00:00:00+00:00,Beyoncé,42,TEXAS HOLD 'EM,233,D,Dancing;Partying,1,Pop,2024,2020,110.0
2024-03-16 00:00:00+00:00,Kanye West & Ty Dolla $ign ft. Rich the Kid & Playboi Cardi,37,CARNIVAL,264,Fm,Lust/Sex,1,Hip Hop,2024,2020,148.0
2024-03-23 00:00:00+00:00,Ariana Grande,30,we can't be friends (wait for your love),228,F,Getting Back Together;Friendship,0,Pop,2024,2020,116.0
2024-03-30 00:00:00+00:00,Teddy Swims,31,Lose Control,210,Gbm,Bad Relationships;Lust/Sex,0,Rock,2024,2020,160.0
2024-04-06 00:00:00+00:00,"Future, Metro Boomin, & Kendrick Lamar",35,Like That,267,Dbm,Lust/Sex;Partying;Bragging;Respect,1,Pop,2024,2020,162.0
2024-04-27 00:00:00+00:00,Hozier,34,Too Sweet,251,Bb,Lust/Sex,0,Folk,2024,2020,117.0
2024-05-04 00:00:00+00:00,Taylor Swift ft. Post Malone,31,Fortnight,228,B,Lost Love,0,Electronic,2024,2020,192.0
2024-05-18 00:00:00+00:00,Kendrick Lamar,36,Not Like Us,234,Bm,Anger;Bragging;Fighting,1,Hip Hop,2024,2020,101.0
2024-05-25 00:00:00+00:00,Post Malone ft. Morgan Wallen,29,I Had Some Help,178,C,Lost Love;Bad Relationships,1,Pop,2024,2020,128.0
2024-06-29 00:00:00+00:00,Sabrina Carpenter,25,Please Please Please,186,Multiple Keys,Love;Restlessness,1,Pop,2024,2020,107.0
2024-07-13 00:00:00+00:00,Shaboozey,29,A Bar Song (Tipsy),171,A,Partying;Dancing,1,Hip Hop,2024,2020,81.0
2024-11-02 00:00:00+00:00,Morgan Wallen,31,Love Somebody,204,Fm,Lost Love;Longing for Love,0,Country,2024,2020,122.0
2024-12-07 00:00:00+00:00,Kendrick Lamar,37,squabble up,157,Fm,Bragging,1,Pop,2024,2020,104.0
